date,index_point_usd,index_point_krw,daily_return,phase
2023-07-31,2247.96696984173,2461.1422267029416,-0.04244524303466153,1B
2023-08-07,2162.639159399066,2422.5314993689885,-0.03795776876947249,1B
2023-08-14,2067.6440531034864,2369.238935134208,-0.04392554619327986,1B
2023-08-21,2159.078815022017,2479.1608254473153,0.04422171300775335,1B
2023-08-28,2252.1025429929828,2554.2641992332196,0.043084915346185436,1B
2023-09-04,2252.1025429929828,2543.0765988106637,0.0,1B
2023-09-11,2252.1025429929828,2558.4402604254324,0.0,1B
2023-09-18,2105.2634459242813,2387.4263757398467,-0.0652008930612709,1B
2023-09-25,2129.8761395288593,2443.430697960904,0.011691027862677757,1B
2023-10-02,2181.0523211171026,2535.2519601994745,0.024027773558496147,1B
2023-10-09,2219.4860860368194,2561.8586763325316,0.017621661134672652,1B
2023-10-16,2052.331906705664,2369.9743723616025,-0.07531210958372395,1B
2023-10-23,1985.6943782490875,2284.961834541356,-0.032469177250935455,1B
2023-10-30,2138.924336847037,2466.7262709778092,0.07716693982538343,1B
2023-11-06,2175.849893487268,2421.368191662506,0.017263610499968936,1B
2023-11-13,2282.1361214105596,2579.1797220570043,0.048848143542174566,1B
2023-11-20,2286.9267446044864,2523.5992569812042,0.0020991838080920322,1B
2023-11-27,2305.4462675185587,2563.899676298839,0.008097995686903735,1B
2023-12-04,2336.0964006759045,2622.436079922135,0.013294663852797525,1B
2023-12-11,2433.4509520637534,2744.353927944522,0.04167402995855867,1B
2023-12-18,2436.390722288034,2721.1572952410615,0.001208066356047565,1B
2023-12-25,2436.390722288034,2704.661638778278,0.0,1B
2024-01-01,2436.390722288034,2701.364594222782,0.0,1B
2024-01-08,2436.390722288034,2738.15376859835,0.0,1B
2024-01-15,2436.390722288034,2755.9536357239085,0.0,1B
2024-01-22,2436.390722288034,2795.278195627912,0.0,1B
2024-01-29,2481.7912321409017,2834.7613947476693,0.018634330461672333,1B
2024-02-05,2584.770734706672,2953.095472610354,0.041494023039534964,1B
2024-02-12,2581.3960534886546,2938.9922350050265,-0.0013056017590669313,1B
2024-02-19,2581.3960534886546,2951.351346261837,0.0,1B
2024-02-26,2581.3960534886546,2945.779797001164,0.0,1B
2024-03-04,2509.1675615991358,2862.65725495077,-0.027980399130115956,1B
2024-03-11,2450.1577350035923,2752.51369654674,-0.023517690687000426,1B
2024-03-18,2538.2646298706113,2906.6473609778564,0.03595968276176726,1B
2024-03-25,2543.209841815316,2918.0390151165425,0.0019482649234081042,1B
2024-04-01,2480.0507942164872,2875.3834996582646,-0.024834383132831244,1B
2024-04-08,2481.9844467445396,2880.505828284845,0.0007796826309209927,1B
2024-04-15,2253.6054346527444,2679.1916677256345,-0.09201468300550611,1B
2024-04-22,2455.6717900650683,2901.077263858346,0.08966359075339211,1B
2024-04-29,2511.381016493965,2958.426884426254,0.022685941441474386,1B
2024-05-06,2496.885990396074,2898.8051663142605,-0.005771735153962048,1B
2024-05-13,2591.1870482247086,3033.4971468159456,0.037767466432729005,1B
2024-05-20,2678.6366069548712,3123.473912879633,0.033748840628883434,1B
2024-05-27,2678.6366069548712,3123.2789043904836,0.0,1B
2024-06-03,2678.6366069548712,3146.9781713659227,0.0,1B
2024-06-10,2791.025781354553,3286.452220411845,0.0419576041437916,1B
2024-06-17,2799.020908303179,3308.212762189571,0.002864583696086873,1B
2024-06-24,2819.299740162749,3348.673033214823,0.0072449733402896194,1B
2024-07-01,3043.6199800481763,3606.7975987483783,0.07956594209896889,1B
2024-07-08,3072.290806310401,3643.8522558621858,0.009419975703330372,1B
2024-07-15,2896.097854167887,3436.641932742235,-0.05734904774659315,1B
2024-07-22,2773.8273781938396,3297.5252079517613,-0.042219041666041415,1B
2024-07-29,2629.2514182069585,3111.8040408991355,-0.052121469823050486,1B
2024-08-05,2604.896306926851,3051.7552960275216,-0.009263135168989136,1B
2024-08-12,2823.00572872814,3313.373497273957,0.08373055818817038,1B
2024-08-19,2873.5139219653183,3279.8214465270157,0.017891636819289538,1B
2024-08-26,2794.995666005044,3180.972511913026,-0.0273248218357587,1B
2024-09-02,2794.995666005044,3203.6066240974765,0.0,1B
2024-09-09,2794.995666005044,3214.857848557225,0.0,1B
2024-09-16,2833.5841103654643,3208.216858315518,0.013806262682179979,1B
2024-09-23,2948.6987885349886,3369.185619873107,0.040625114231981334,1B
2024-09-30,2931.5935121063885,3311.865050535688,-0.005800957525776451,1B
2024-10-07,2909.6420786916447,3354.0281277788813,-0.007487884430120604,1B
2024-10-14,2952.8340521362747,3435.1265713578887,0.014844428378645164,1B
2024-10-21,3097.303617969636,3660.241123751992,0.04892573144394711,1B
2024-10-28,2970.7291357617964,3518.434738697906,-0.04086602342550204,1B
2024-11-04,3368.5332197994544,3965.850938084751,0.13390789461377364,1B
2024-11-11,3285.4061723730783,3942.017484247754,-0.024677520452455318,1B
2024-11-18,3452.7294315531467,4116.343933666685,0.05092924600528438,1B
2024-11-25,3454.6136515374883,4142.512455749649,0.0005457189802137329,1B
2024-12-02,3661.075471552682,4408.61768986965,0.05976408387181202,1B
2024-12-09,3779.351847317331,4630.1559512168205,0.03230645658186535,1B
2024-12-16,3736.2628657151377,4600.951266264049,-0.011401156426538748,1B
2024-12-23,3819.07405756199,4753.660579647889,0.02216417709972925,1B
2024-12-30,3785.7692575824,4770.472626861237,-0.008720647852754955,1B
2025-01-06,3568.000916162668,4471.094231062452,-0.0575228775455795,1B
2025-01-13,3772.8136199813935,4738.410390959193,0.057402648886928496,1B
2025-01-20,3772.8136199813935,4646.946577952946,0.0,1B
2025-01-27,3772.8136199813935,4636.493109128527,0.0,1B
2025-02-03,3699.3703992927735,4626.858665534319,-0.019466432240292326,1B
2025-02-10,3780.3554743425,4699.881711054873,0.021891583244870245,1B
2025-02-17,3780.3554743425,4669.867069197363,0.0,1B
2025-02-24,3780.3554743425,4628.940955596615,0.0,1B
2025-03-03,3546.59768452084,4431.697922038126,-0.06183487013541133,1B
2025-03-10,3542.6520208117067,4429.589404931983,-0.0011125208044753146,1B
2025-03-17,3526.9927294628815,4361.087420524277,-0.004420217186681805,1B
2025-03-24,3450.6894409658557,4337.123786120614,-0.02163409293691565,1B
2025-03-31,3072.6768503718167,3876.6241315700718,-0.10954697519468234,1B
2025-04-07,3333.1838331603967,4199.196128707697,0.08478177025255913,1B
2025-04-14,3227.496333428455,3926.451802875323,-0.031707672010317184,1B
2025-04-21,3615.4048484876157,4405.24118640921,0.12018867722371633,1B
2025-04-28,3729.0480124637147,4589.080390719365,0.03143303965630221,1B
2025-05-05,3764.558884116396,4434.567565571214,0.009522771370599726,1B
2025-05-12,4212.851182149595,5113.001910515469,0.11908229140063535,1B
2025-05-19,4124.142781507624,4908.254806031392,-0.02105661861920017,1B
2025-05-26,4124.142781507624,4837.238420901539,0.0,1B
2025-06-02,4124.142781507624,4864.136693608021,0.0,1B
2025-06-09,4275.199407599168,4959.08631136197,0.03662739970324774,1B
2025-06-16,4295.717104639506,5001.6501966152355,0.004799237435303548,1B
2025-06-23,4449.0293481526705,5225.006888028831,0.03568955771030214,1B
2025-06-30,4492.8026836384,5205.3803678312115,0.009838850693108074,1B
2025-07-07,4532.936952977745,5340.573570918747,0.008933014014949635,1B
2025-07-14,4736.812830926975,5608.909584957657,0.04497655274364701,1B
2025-07-21,4693.810594913161,5559.135941363951,-0.00907830593031855,1B
2025-07-28,4516.308062813526,5375.116788794083,-0.037816296271520035,1B
2025-08-04,4828.474573793071,5730.0605666607835,0.06911984449197961,1B
2025-08-11,4832.915732113015,5757.228044097697,0.0009197849656389241,1B
2025-08-18,4813.3156917795695,5725.716792283745,-0.004055531157559846,1B
2025-08-25,4750.444087337366,5657.803482929118,-0.013062015556049779,1B
2025-09-01,4750.444087337366,5667.893843455855,0.0,1B
2025-09-08,4750.444087337366,5636.280092934587,0.0,1B
