date,index_point,weekly_return,fx_rate,fx_return,index_point_krw,weekly_return_krw,component_count,core_count,satellite_count,top3_contributors,satellite_method,phase
2023-09-11,2263.804057100855,0.0113316149548615,1327.06005859375,-0.005217283725581279,2594.729526110588,0.006055210978991532,99,49,50,"TSLA(+2.35%), TSLL(+0.18%), SOXS(+0.18%)",SYMMETRIC,1
2023-09-18,2121.299012397172,-0.0629493724320747,1341.1700439453125,0.010632514527273429,2457.244751469309,-0.052986168021668,99,49,50,"SOXS(+0.19%), SQQQ(+0.18%), UVXY(+0.06%)",SYMMETRIC,1
2023-09-25,2150.5289415870047,0.0137792593212978,1347.8499755859375,0.004980674651049233,2503.511141486767,0.0188285639799588,99,49,50,"TSLA(+0.52%), NVDA(+0.36%), IONQ(+0.33%)",SYMMETRIC,1
2023-10-02,2196.3125403250847,0.0212894594686522,1346.06005859375,-0.0013279793928173689,2553.4141500816754,0.0199332081123762,99,49,50,"TSLA(+0.93%), NVDA(+0.40%), AAPL(+0.30%)",SYMMETRIC,1
2023-10-09,2277.6821258741734,0.0370482725272993,1348.3399658203125,0.0016937633740832236,2652.4988420646478,0.03880478690846245,99,49,50,"TPST(+4.54%), TMF(+0.19%), AAPL(+0.06%)",SYMMETRIC,1
2023-10-16,2121.5596149772123,-0.0685444685733052,1356.22998046875,0.005851650806506514,2485.1423027699107,-0.06309391606160719,99,49,50,"SOXS(+0.33%), SQQQ(+0.23%), KOLD(+0.10%)",SYMMETRIC,1
2023-10-23,2058.239922228512,-0.0298458229981817,1350.3399658203125,-0.00434293204932823,2400.5005014447347,-0.03405913666627258,99,49,50,"SOXS(+0.20%), SQQQ(+0.20%), TMF(+0.07%)",SYMMETRIC,1
2023-10-30,2203.921679199212,0.0707797742126032,1333.6800537109375,-0.012337568709413382,2538.694807211424,0.05756895517560512,99,49,50,"TSLA(+1.30%), SOXL(+1.26%), TQQQ(+1.13%)",SYMMETRIC,1
2023-11-06,2233.796039221477,0.0135550915008558,1315.199951171875,-0.013856473662961388,2537.452857578652,-0.0004892079304862351,99,49,50,"SOXL(+0.70%), NVDA(+0.57%), TQQQ(+0.48%)",SYMMETRIC,1
2023-11-13,2338.3488809778432,0.0468050081209765,1292.449951171875,-0.017297750033923864,2610.2717579715277,0.028697636756240152,99,49,50,"TSLA(+1.98%), SOXL(+0.72%), IONQ(+0.36%)",SYMMETRIC,1
2023-11-20,2340.576197630334,0.0009525168252732,1300.1800537109375,0.005980968572170564,2628.3849097370244,0.0069391823706403954,99,49,50,"TQQQ(+0.14%), TSLA(+0.11%), MSFT(+0.11%)",SYMMETRIC,1
2023-11-27,2360.5606296578103,0.0085382531223334,1296.6600341796875,-0.002707332358470871,2643.650056428908,0.005807804874899736,99,49,50,"TSLA(+0.31%), TMF(+0.25%), IONQ(+0.20%)",SYMMETRIC,1
2023-12-04,2386.420623342064,0.0109550220228837,1312.760009765625,0.01241649712457038,2705.7957715520674,0.023507542146900873,99,49,50,"TSLA(+0.46%), AAPL(+0.19%), SOXL(+0.16%)",SYMMETRIC,1
2023-12-11,2495.0525522391595,0.0455208641069157,1291.9200439453125,-0.015874924331396367,2784.056313044785,0.02892329950232231,99,49,50,"SOXL(+1.79%), TSLA(+0.85%), TQQQ(+0.55%)",SYMMETRIC,1
2023-12-18,2494.20777403011,-0.0003385813289949,1291.7099609375,-0.00016261301060938038,2782.661113063366,-0.0005011392818750071,99,49,50,"GOOGL(+0.22%), MARA(+0.19%), TQQQ(+0.13%)",SYMMETRIC,1
2023-12-25,2491.714277245339,-0.0009997149438525,1277.8399658203125,-0.010737700828072017,2750.029733492211,-0.011726681131944083,99,49,50,"SOXL(+0.20%), NVDA(+0.11%), YINN(+0.07%)",SYMMETRIC,1
